,Country,Year,Biogas CHP,Coal and peat CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Renewable municipal waste CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Nuclear Cap,Offshore wind energy Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Multiple renewables* Inv,Onshore wind energy Inv
11,Austria,2011,220.897,3199.89,23.295,21942.3,0.0,3871.15,3241.92,1687.52,15743.086,66.163,0.0,523.579,0.0,8896.67,1047.13,1226.0,0.0,564.31,72.774,16225.653,89.586,92.321,104.32,372.2,5257.36,0.92,7.34,0.0,5033.22,0.0,0.0,1105.97,671.19,0.0,8144.17,241.95,174.07,1627.97,0.1986,19.29,8391643,0.0,344.24
12,Austria,2012,217.165,3110.26,0.0,22829.3,0.0,3704.43,3135.83,1477.42,16788.218,81.462,0.0,577.944,0.0,10254.2,1366.0,1206.56,0.0,581.903,90.587,18337.159,102.771,92.244,87.297,272.94,5705.06,0.92,5.51,0.0,5108.22,0.0,0.0,1337.15,784.39,0.0,8200.67,287.65,337.48,1105.46,0.1975,21.05,8429991,0.0,88.13
13,Austria,2013,186.185,3285.5,0.0,21786.3,0.0,3243.06,4039.6,1348.24,16146.852,79.273,0.0,593.476,11.324,12545.5,1293.91,1201.26,0.0,601.21,86.536,18891.191,94.087,92.439,74.713,194.04,5874.35,0.92,6.36,0.0,5111.22,0.0,0.0,1674.54,788.33,0.0,8272.18,289.58,625.97,1017.35,0.2082,21.32,8479823,0.0,204.76
14,Austria,2014,123.939,3367.82,0.0,18439.0,0.0,2309.33,4162.88,1511.26,13879.355,70.407,0.0,519.09,20.011,11297.0,1377.2,1204.59,0.0,608.532,79.65,19827.235,101.727,91.424,98.277,188.87,5750.34,0.92,1.02,0.0,5210.63,0.0,0.0,2110.28,698.06,0.0,8321.63,261.82,785.25,958.88,0.2021,20.78,8546356,0.0,73.45
15,Austria,2015,77.056,3910.95,0.0,19028.6,0.0,3878.8,4708.09,1834.34,15158.394,68.275,0.0,578.034,23.471,10290.3,1129.59,1156.98,0.0,569.598,93.993,20269.334,86.926,93.843,72.601,191.41,5525.5,0.92,3.39,0.0,5193.39,0.0,0.0,2488.73,743.16,0.0,8456.27,262.92,937.1,938.62,0.2009,20.28,8642699,30.49,92.22
16,Austria,2016,177.28,3637.46,0.0,21163.6,0.0,4311.45,4895.36,2014.35,14588.63,67.645,0.0,586.594,22.3,10010.2,1128.35,1158.36,0.0,572.08,90.246,20889.497,95.008,91.806,85.895,202.3,5173.15,0.92,2.97,0.0,5623.39,0.0,0.0,2730.0,707.06,0.0,8492.92,270.82,1096.02,916.7,0.2034,19.17,8736668,0.0,58.07
17,Austria,2017,111.407,3913.47,0.0,21689.5,0.0,3878.3,5065.3,2129.24,15574.171,48.224,0.0,590.977,25.263,10564.9,965.953,1201.6,0.0,611.805,92.672,22196.274,99.885,92.216,90.221,180.08,4615.85,0.92,1.2,0.0,5644.28,0.0,0.0,2886.7,706.96,0.0,8505.67,270.72,1268.97,837.77,0.195,18.71,8797566,167.71,41.93
18,Austria,2018,249.561,3294.08,0.0,21981.7,0.0,2289.79,4785.05,2091.36,14784.471,46.046,0.0,573.463,21.214,8538.18,892.597,1182.78,0.0,599.787,93.394,22637.974,97.607,93.986,88.16,175.4,4556.06,0.92,1.32,0.0,5665.28,0.0,0.0,3132.71,705.86,0.0,8850.97,269.62,1455.14,824.25,0.1966,18.585,8840521,0.0,38.06
19,Austria,2019,158.883,4251.93,0.0,22675.7,0.0,1983.01,4981.79,2443.51,14963.071,29.452,0.0,469.882,0.0,6941.23,353.654,1212.72,0.0,604.686,91.125,22428.374,96.661,95.658,122.849,163.74,4420.48,0.92,0.52,0.0,5673.28,0.0,0.0,3224.12,707.86,0.0,8923.83,271.62,1702.1,813.43,0.2034,18.34,8879920,0.0,0.0
20,Austria,2020,181.115,2932.0,0.0,22316.4,0.0,2142.14,4954.63,2668.92,14622.071,52.502,0.0,514.546,0.0,6340.99,391.197,1184.16,0.0,582.603,90.785,25028.774,97.807,97.49,73.38,164.58,4479.87,0.92,0.46,0.0,5731.3,0.0,0.0,3225.98,706.26,0.0,8903.21,270.02,2042.94,816.2,0.2111,17.9895,8916864,0.0,194.63
21,Austria,2021,149.12,1262.98,0.0,25342.1,0.0,2296.29,5355.91,3079.8,15406.771,50.476,0.0,551.946,0.0,7434.5,983.18,1203.39,0.0,581.627,97.262,27660.574,99.412,90.37,51.016,166.21,4650.16,0.92,0.07,0.0,5761.28,0.0,0.0,3407.81,621.86,0.0,8986.65,240.12,2782.61,764.7,0.2216,17.6667,8955797,0.0,0.0
34,Belgium,2011,201.6,0.0,64.8,29717.0,0.0,694.0,8004.9,640.9,295.0,0.0,0.0,38.3,0.0,754.2,0.0,1.9,0.0,1.7,0.0,0.0,100.837,100.535,100.501,129.0,9023.0,0.0,81.0,0.0,0.0,5927.0,196.5,872.5,234.0,1307.0,119.0,120.0,1978.6,701.0,0.2136,17.6,11038264,0.0,0.0
35,Belgium,2012,265.4,0.0,158.9,29116.7,0.0,459.0,10037.4,647.0,316.4,0.0,0.0,41.3,0.0,102.3,0.0,1.9,0.0,1.7,0.0,0.0,94.278,99.213,98.614,141.0,8241.0,0.0,55.0,0.0,0.0,5927.0,381.0,985.9,244.5,1307.0,120.0,111.5,2646.6,678.0,0.2327,19.13,11106932,0.0,0.0
36,Belgium,2013,217.6,0.0,142.1,24779.3,0.0,473.5,11304.0,1015.0,304.0,0.0,0.0,47.3,0.0,47.8,0.0,1.9,0.0,1.7,0.0,0.0,93.942,101.92,100.516,151.0,7746.0,0.0,50.0,0.0,0.0,5927.0,707.7,1061.3,202.5,1307.0,119.0,123.5,2901.6,640.0,0.2173,18.32,11159407,0.0,0.0
37,Belgium,2014,316.5,0.0,124.9,22253.9,0.0,229.7,11444.4,1227.4,310.9,0.0,0.0,46.9,0.0,141.3,3.0,1.9,0.0,1.7,0.0,0.0,99.292,100.992,101.176,181.0,7504.2,0.0,51.0,0.0,0.0,5927.0,707.7,1225.0,186.55,1307.0,121.0,123.65,3015.0,557.6,0.2097,18.27,11209057,0.0,0.0
38,Belgium,2015,526.1,0.0,117.6,22186.1,0.0,395.8,10745.2,1218.6,246.0,0.0,0.0,50.2,0.0,48.9,0.0,1.9,0.0,1.7,0.0,0.0,95.73,103.78,99.324,178.9,7395.2,0.0,48.8,0.0,0.0,5913.0,712.0,1469.3,184.6,1307.0,112.0,124.2,3131.6,591.3,0.2126,16.23,11274196,0.0,0.0
39,Belgium,2016,496.3,0.0,14.0,21350.9,0.0,375.5,12900.3,1123.4,266.5,0.0,0.0,52.4,0.0,91.8,0.0,1.0,0.0,0.9,0.0,0.0,93.824,98.694,100.559,187.5,7288.7,0.0,44.9,0.0,0.0,5913.0,712.2,1621.6,186.95,1307.0,109.1,124.65,3328.8,566.3,0.2544,15.19,11331422,6.35,0.0
40,Belgium,2017,385.0,0.0,17.1,18137.7,0.0,395.1,12882.9,1089.5,282.0,0.0,0.0,50.7,0.0,91.0,0.0,3.5,0.0,4.2,0.0,0.0,94.644,97.055,98.41,182.5,7265.3,0.0,45.3,0.0,0.0,5918.0,877.2,1902.2,189.7,1307.0,107.0,125.3,3620.6,559.2,0.2857,14.5114,11375158,0.0,0.0
41,Belgium,2018,471.0,0.0,63.2,20058.5,0.0,306.9,11942.8,1161.5,256.5,0.0,0.0,52.5,0.0,112.5,0.0,3.5,0.0,4.4,0.0,0.0,103.763,100.677,100.551,190.2,7013.3,0.0,45.2,0.0,0.0,5918.0,1185.9,2119.0,188.4,1307.0,107.8,125.2,4000.0,526.3,0.2824,14.8847,11427054,0.0,0.0
42,Belgium,2019,539.6,0.0,74.7,16420.1,0.0,8.4,11752.0,1290.3,335.3,0.0,0.0,56.2,0.0,63.5,0.0,3.0,0.0,3.8,0.0,0.0,101.77,101.483,101.798,196.6,6983.2,0.0,44.9,0.0,0.0,5930.0,1555.5,2308.0,191.75,1307.0,104.1,125.75,4636.6,539.2,0.2839,15.3755,11488980,0.0,0.0
43,Belgium,2020,800.9,0.0,31.5,15724.8,0.0,9.9,11617.4,1334.8,443.7,0.0,0.0,58.6,0.0,63.9,0.0,2.9,0.0,3.2,0.0,0.0,102.12,102.725,99.132,199.0,6974.4,0.0,23.1,0.0,0.0,5942.0,2261.8,2410.9,191.65,1307.0,105.8,136.15,5572.8,563.5,0.2792,13.7697,11538604,0.0,0.0
44,Belgium,2021,897.5,0.0,2.3,14959.8,0.0,26.1,11743.6,1709.3,883.9,0.0,0.0,66.6,0.0,74.3,0.0,14.0,0.0,15.4,0.0,0.0,92.6,95.826,99.894,203.5,6969.6,0.0,19.2,0.0,0.0,5851.0,2261.8,2686.6,202.1,1307.0,110.7,146.2,6012.4,448.0,0.2702,13.0023,11586195,0.0,0.0
57,Bulgaria,2011,0.0,21838.0,0.0,19107.0,922.0,2728.0,0.0,0.0,165.0,0.0,1000.0,0.0,0.0,9283.0,329.0,2992.0,0.0,0.0,0.0,68.0,24.457,98.637,86.088,5.0,4535.0,0.0,0.0,0.0,149.0,1892.0,0.0,541.0,0.0,864.0,2095.0,0.0,154.0,6.0,0.0826,11.944,7348328,0.0,0.0
58,Bulgaria,2012,0.0,23734.0,0.0,18122.0,940.0,4561.0,0.0,0.0,111.0,0.0,314.0,0.0,0.0,7485.0,234.0,2235.0,0.0,0.0,0.0,88.0,21.497,97.892,83.338,0.0,4898.0,0.0,0.0,0.0,149.0,1906.0,0.0,677.0,0.0,864.0,2168.0,0.0,921.99,14.0,0.0846,13.7233,7305888,0.0,0.0
59,Bulgaria,2013,9.0,21421.0,0.0,17977.0,655.0,4801.0,0.0,0.0,85.0,0.0,199.0,0.0,0.0,5711.0,129.0,1992.0,0.0,0.0,0.0,38.0,16.327,104.578,92.825,4.0,4667.0,0.0,0.0,0.0,149.0,1982.0,0.0,683.0,0.0,864.0,2190.0,0.0,1038.54,30.0,0.0924,14.2397,7265115,0.0,0.0
60,Bulgaria,2014,55.0,22652.0,0.0,16378.0,604.0,5497.0,0.0,0.0,123.0,0.0,241.0,0.0,0.0,6563.0,234.0,1645.0,0.0,0.0,0.0,187.0,14.644,98.707,94.067,10.0,4430.0,0.0,0.0,0.0,149.0,1975.0,0.0,699.0,0.0,864.0,2206.0,0.0,1028.92,30.0,0.0832,13.6261,7223938,0.0,0.0
61,Bulgaria,2015,24.0,19048.0,0.0,15002.0,635.0,5261.0,0.0,0.0,184.0,0.0,121.0,0.0,0.0,8066.0,85.0,1648.0,0.0,0.0,0.0,271.0,11.22,101.827,97.007,20.0,3937.0,0.0,0.0,0.0,149.0,1975.0,0.0,699.0,0.0,864.0,2206.0,0.0,1027.89,34.0,0.0942,13.258,7177991,0.0,0.0
62,Bulgaria,2016,135.0,16709.0,0.0,13711.0,612.0,6174.0,0.0,0.0,358.0,0.0,102.0,0.0,0.0,8145.0,79.0,1927.0,0.0,0.0,0.0,250.0,9.773,100.51,96.452,38.0,3765.0,0.0,0.0,0.0,149.0,1967.0,0.0,699.0,0.0,864.0,2210.0,0.0,1029.89,19.0,0.0956,10.226,7127822,0.0,0.0
63,Bulgaria,2017,138.59,14076.0,0.0,13570.2,696.204,3664.71,0.0,0.0,414.213,0.0,160.593,0.0,0.0,9347.44,82.094,1847.65,0.0,0.0,0.0,169.671,9.362,101.588,97.609,29.03,3733.36,0.0,0.0,0.0,149.0,1967.0,0.0,698.39,0.0,864.0,2358.55,0.0,1030.7,22.97,0.0955,9.1778,7075947,0.0,0.0
64,Bulgaria,2018,170.768,8097.13,0.0,13821.7,717.736,37.201,0.0,0.0,4305.963,0.0,287.964,0.0,0.0,8423.42,1.735,1864.81,0.0,0.0,0.0,240.573,10.409,95.744,98.729,36.41,4150.98,0.0,0.0,0.0,149.0,2008.0,0.0,698.92,0.0,864.0,2366.0,0.0,1033.06,33.02,0.0979,10.5356,7025037,0.0,0.0
65,Bulgaria,2019,216.468,7604.36,0.0,14975.3,660.089,48.532,35.731,134.038,5922.333,0.0,0.0,0.0,0.0,6410.17,1.44,2404.76,0.0,0.0,0.0,383.895,7.471,102.601,100.398,33.36,4040.36,0.0,0.0,0.0,149.0,2006.0,0.0,703.12,0.0,864.0,2365.35,0.0,1044.39,23.51,0.0997,12.4631,6975761,0.0,0.0
66,Bulgaria,2020,188.055,7860.58,0.0,15044.3,547.697,43.514,24.18,0.498,5533.623,0.0,0.144,0.0,0.0,6764.52,2.033,2652.39,0.0,0.0,0.0,367.547,9.608,97.511,96.42,32.99,3758.4,0.0,0.0,0.0,149.0,2006.0,0.0,702.8,0.0,864.0,2363.46,0.0,1100.21,15.06,0.0997,11.011,6934015,0.0,0.0
67,Bulgaria,2021,160.302,6319.82,0.0,16351.0,652.752,67.451,0.0,0.0,7740.533,0.0,0.263,0.0,0.0,6623.76,4.088,2520.47,0.0,0.0,0.0,565.14,10.454,97.208,96.239,33.41,3806.67,0.0,0.0,0.0,149.0,2006.0,0.0,704.38,0.0,864.0,2356.23,0.0,1274.71,13.91,0.1024,10.2154,6877743,19.67,0.0
103,Cyprus,2011,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.659,95.79,0.0,9.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,134.23,0.0,0.0,0.0,0.0,10.0,0.0,0.205,:,1145086,0.0,0.0
104,Cyprus,2012,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.98,0.0,9.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,147.23,0.0,0.0,0.0,0.0,17.0,0.0,0.2781,:,1156556,0.0,0.0
105,Cyprus,2013,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.817,0.0,10.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,147.23,0.0,0.0,0.0,0.0,35.0,0.0,0.276,:,1166968,0.0,0.0
106,Cyprus,2014,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.002,97.867,0.0,10.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,147.23,0.0,0.0,0.0,0.0,64.0,0.0,0.2291,:,1176995,0.0,0.0
107,Cyprus,2015,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,102.824,0.0,10.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,76.0,0.0,0.1957,:,1187280,0.0,0.0
108,Cyprus,2016,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.671,0.0,10.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,84.0,0.0,0.1527,:,1197881,0.0,0.0
109,Cyprus,2017,53.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.409,100.9,0.0,9.75,1507.56,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,110.05,0.0,0.1863,:,1208523,0.0,0.0
110,Cyprus,2018,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.544,99.23,0.0,12.72,1504.71,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,118.48,0.0,0.1893,:,1218831,0.0,0.0
111,Cyprus,2019,51.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.226,99.716,0.0,12.72,1497.51,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,151.26,0.0,0.2203,:,1228836,11.58,0.0
112,Cyprus,2020,37.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.385,101.676,0.0,12.72,1497.51,0.0,0.0,0.0,0.0,0.0,0.0,157.73,0.0,0.0,0.0,0.0,229.13,0.0,0.2133,:,1237537,0.0,0.0
113,Cyprus,2021,37.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.596,98.447,0.0,13.15,1497.5,0.0,0.0,0.0,0.0,0.0,0.0,157.5,0.0,0.0,0.0,0.0,314.52,0.0,0.1976,:,1244188,0.0,0.0
126,Czechia,2011,303.0,85463.0,0.0,10198.0,923.0,2569.0,1377.0,1414.0,1765.0,0.0,3611.0,0.0,0.0,25022.0,590.0,1588.0,77.0,0.0,0.0,1223.0,-11.301,95.446,110.225,177.0,11430.0,0.0,0.0,0.0,0.0,3970.0,0.0,213.0,22.5,1147.0,1050.0,21.5,1913.0,306.0,0.1659,15.1247,10496088,0.0,0.0
127,Czechia,2012,365.0,85531.0,0.0,12415.0,983.0,1932.0,1442.0,1504.0,2008.0,0.0,2776.0,0.0,0.0,24135.0,412.0,1684.0,80.0,0.0,0.0,936.0,-12.265,95.466,88.993,300.0,11312.0,0.0,0.0,0.0,0.0,4040.0,0.0,258.0,23.5,1147.0,1065.0,22.5,2022.0,330.0,0.1664,18.3111,10510785,0.0,0.0
128,Czechia,2013,487.0,84282.0,0.0,13319.0,898.0,1074.0,1466.0,1487.0,3992.0,0.0,2744.0,0.0,0.0,24501.0,326.0,1649.0,69.0,0.0,0.0,1011.0,-9.915,96.473,100.216,361.0,11497.0,0.0,0.0,0.0,0.0,4290.0,0.0,262.0,24.5,1172.0,1080.0,22.5,2063.5,306.0,0.1681,17.8029,10514272,0.0,0.0
129,Czechia,2014,565.0,72568.0,0.0,11270.0,871.0,1065.0,1554.0,1570.0,4917.0,0.0,2239.0,0.0,0.0,20200.0,246.0,1701.0,77.0,0.0,0.0,904.0,-4.517,97.614,96.272,367.0,12263.0,0.0,0.0,0.0,0.0,4290.0,0.0,278.0,24.5,1172.0,1080.0,22.5,2067.4,355.0,0.1388,15.2285,10525347,0.0,0.0
130,Czechia,2015,623.0,73892.0,0.0,11268.0,899.0,845.0,1546.0,1562.0,5159.0,0.0,2057.0,0.0,0.0,20185.0,229.0,1719.0,68.0,0.0,0.0,1255.0,-1.823,97.828,95.089,368.0,12164.0,0.0,0.0,0.0,0.0,4290.0,0.0,281.0,25.5,1172.0,1088.0,22.5,2074.9,380.0,0.1385,15.9493,10546059,0.0,0.0
131,Czechia,2016,600.0,76136.0,0.0,12517.0,883.0,798.0,1700.0,1501.0,5771.0,0.0,2034.0,0.0,0.0,22765.0,295.0,1570.0,60.0,0.0,0.0,956.0,-1.322,97.25,95.707,369.0,12284.0,0.0,0.0,0.0,0.0,4290.0,0.0,282.0,30.5,1172.0,1090.0,27.5,2067.9,376.0,0.142,16.1879,10566332,0.0,0.0
132,Czechia,2017,718.384,72546.2,0.0,11091.4,908.021,985.121,1848.5,1698.15,5822.57,0.0,1806.62,0.0,0.0,22816.0,214.377,1069.74,89.0,0.0,0.0,1338.28,2.999,97.062,101.857,372.0,12502.3,0.0,0.0,0.0,0.0,4290.0,0.0,308.21,30.5,1172.0,1092.7,27.5,2075.44,402.0,0.1438,15.2685,10594438,0.0,0.0
133,Czechia,2018,731.075,68354.1,0.0,11106.7,864.33,846.387,2083.99,1681.62,5417.22,0.0,1690.64,0.0,0.0,22521.8,230.975,1245.29,95.0,0.0,0.0,1363.13,5.826,99.469,96.838,369.0,12537.85,0.0,0.0,0.0,0.0,4290.0,0.0,316.2,30.5,1171.5,1092.52,27.5,2081.05,385.0,0.1573,15.9675,10629928,14.73,0.0
134,Czechia,2019,712.506,65388.8,0.0,10927.8,852.883,1034.88,2027.15,1647.52,6091.39,0.039,1690.65,0.0,0.0,23032.3,151.796,1132.87,109.281,0.0,0.0,1590.46,8.627,97.527,109.753,368.0,12171.07,0.0,0.0,0.0,0.0,4290.0,0.0,339.41,30.5,1171.5,1093.71,27.5,2110.67,434.0,0.1748,16.2682,10671870,0.0,0.0
135,Czechia,2020,709.993,61014.3,0.0,11925.7,786.574,772.058,2272.62,1776.65,7280.48,0.318,1245.22,0.0,0.0,22211.8,161.199,1015.13,104.625,0.0,0.0,1683.93,12.791,101.229,86.038,366.0,11508.1,0.0,0.0,0.0,0.0,4290.0,0.0,339.42,30.5,1171.5,1093.93,27.5,2171.96,452.0,0.1841,15.9069,10697858,0.0,0.0
136,Czechia,2021,737.557,64712.2,0.0,13194.7,863.492,1053.25,2185.97,1681.96,8361.62,0.507,1159.28,0.0,0.0,24107.8,216.384,974.164,117.986,0.0,0.0,2130.05,13.909,96.937,92.129,370.0,10990.35,0.0,0.0,0.0,0.0,4290.0,0.0,339.41,30.5,1171.5,1113.36,27.5,2246.09,456.0,0.1802,15.6045,10505772,0.0,0.0
149,Denmark,2011,1049.968,30987.0,0.0,26459.0,0.0,1094.0,9603.64,11737.8,20262.38,147.856,70.0,83.0,669.0,8366.0,1368.0,4170.11,7.528,1497.36,217.0,14636.11,110.953,-48.995,-55.119,77.0,8316.45,0.0,0.0,0.25,0.0,0.0,871.45,3080.53,147.45,0.0,9.26,147.45,17.0,920.65,0.2908,28.6448,5570572,0.0,0.0
150,Denmark,2012,1239.518,31834.0,0.0,19952.0,0.0,1143.0,9720.53,11880.6,23112.1,246.764,91.0,144.0,805.0,12661.0,1233.0,4119.36,22.516,1258.64,345.0,16111.76,93.645,-36.197,-53.133,79.79,7983.99,0.0,0.0,0.25,0.0,0.0,921.85,3240.09,140.34,0.0,9.26,140.34,402.0,1155.55,0.2997,27.2187,5591572,0.0,19.55
151,Denmark,2013,1298.0,32259.0,0.0,17331.0,0.0,1026.0,9642.43,11785.2,24950.9,70.161,77.0,114.0,707.0,12665.0,1038.0,3882.25,71.248,1351.52,475.0,16353.93,90.766,-15.486,-23.231,93.21,7059.0,0.0,6.96,0.0,0.0,0.0,1271.05,3547.87,166.06,0.0,8.73,166.06,571.0,918.72,0.3,27.5854,5614932,0.0,25.4
152,Denmark,2014,1575.973,24577.0,0.0,9343.94,0.0,655.0,10274.0,12557.1,24781.9,248.712,71.0,83.0,678.0,14101.2,499.0,4427.6,63.688,1370.76,736.0,16929.2,104.917,-9.845,-46.864,95.79,6711.65,0.0,0.0,0.0,0.0,0.0,1271.05,3615.35,162.6,0.0,8.62,162.6,607.0,989.36,0.3042,25.2216,5643475,4.55,0.0
153,Denmark,2015,1613.953,25977.8,0.0,7667.66,0.0,747.18,10912.0,13336.9,25209.5,309.464,72.173,70.073,508.117,16237.6,533.777,5490.59,111.093,1629.31,956.0,18644.95,84.984,5.347,-48.153,103.75,6726.93,0.0,0.76,0.0,0.0,0.0,1271.05,3805.92,165.53,0.0,6.88,165.53,782.11,973.41,0.3068,25.5584,5683483,68.61,0.0
154,Denmark,2016,1715.341,24874.0,0.0,9718.14,0.0,736.042,10976.1,13415.3,27876.5,124.035,42.761,112.45,238.839,16451.4,641.716,5375.39,128.501,1497.76,1391.99,19618.67,83.739,2.627,-44.595,106.54,6649.61,0.0,0.36,0.0,0.0,0.0,1271.05,3974.09,165.98,0.0,9.27,165.98,850.95,1031.7,0.3088,23.1489,5728010,0.0,0.0
155,Denmark,2017,1903.118,19129.4,0.0,8477.38,0.0,748.137,11348.5,13870.4,36751.1,105.213,93.348,76.237,156.166,13289.0,478.804,5929.93,174.437,1456.96,1732.5,19886.64,117.695,-5.313,-56.066,107.62,5942.51,0.0,0.51,0.0,0.0,0.0,1263.8,4225.15,181.88,0.0,7.15,181.88,906.35,1501.26,0.3049,24.672,5764980,0.0,0.0
156,Denmark,2018,1879.989,16414.6,0.0,8596.99,0.0,608.842,11503.5,14059.8,36240.4,79.275,94.14,55.054,195.241,13471.1,681.282,6323.52,413.023,1433.23,2157.44,20844.82,100.398,18.32,-38.494,107.62,5907.39,0.0,0.51,0.0,0.0,0.0,1700.8,4421.86,181.46,0.0,7.15,181.46,998.0,1484.66,0.3126,24.2095,5793636,0.0,0.0
157,Denmark,2019,1925.16,12652.0,0.0,8393.89,0.0,770.071,12112.8,14804.5,38799.4,79.015,38.906,34.249,129.334,10329.7,317.747,6838.78,636.002,1321.67,2346.86,20739.94,145.324,44.821,-7.164,120.77,5609.11,0.0,0.0,0.0,0.0,0.0,1700.8,4409.74,180.52,0.0,7.16,180.52,1080.0,1681.11,0.2984,23.7451,5814422,0.0,0.0
158,Denmark,2020,2111.492,7273.31,0.0,4681.87,0.0,650.233,12371.6,15120.8,41935.6,53.431,10.602,22.921,69.441,9485.15,257.629,8581.85,1482.45,1354.91,2662.35,20148.17,67.402,55.341,37.417,131.88,5520.41,0.0,0.0,0.0,0.0,0.0,1700.8,4566.23,177.02,0.0,7.16,177.02,1304.29,1776.93,0.2833,20.8287,5831404,23.63,0.0
159,Denmark,2021,1975.728,8822.51,0.0,6018.35,0.0,601.201,11821.3,14448.3,49358.5,83.566,34.066,27.182,154.82,8176.13,864.469,9292.81,3210.71,1330.51,2277.74,22512.6,10.942,30.557,27.759,127.67,5444.75,0.0,0.0,0.0,0.0,0.0,2305.6,4715.24,174.56,0.0,7.12,174.56,1704.04,1847.72,0.29,24.8473,5856733,0.0,0.0
172,Estonia,2011,16.0,4408.0,0.0,1376.0,0.0,26.0,0.0,0.0,3267.0,0.0,1037.0,0.0,0.0,7735.0,1215.0,0.0,0.0,0.0,0.0,3807.0,90.945,100.337,100.0,4.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,5.0,0.0,0.2,145.0,0.0973,11.64,1327439,0.0,55.53
173,Estonia,2012,5.0,4535.0,0.0,655.0,0.0,39.0,0.0,0.0,4530.0,0.0,1174.0,0.0,0.0,9477.0,1101.0,0.0,0.0,0.0,0.0,2957.0,150.787,100.283,100.0,4.0,2482.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,8.0,0.0,0.38,163.0,0.1096,13.88,1322696,0.0,0.0
174,Estonia,2013,65.0,4853.0,0.0,247.0,0.0,13.0,654.0,0.0,4992.0,0.0,1359.0,0.0,0.0,7229.0,533.0,0.0,0.0,0.0,0.0,3083.0,88.072,103.619,100.0,6.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,105.0,0.0,8.0,105.0,1.5,150.0,0.1351,14.57,1317997,0.0,0.0
