Country,Year,Biogas CHP,Coal and peat CHP,Fossil fuels n.e.s. CHP,Geothermal energy CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Other renewable energy CHP,Renewable municipal waste CHP,Solar thermal energy CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Fossil fuels n.e.s. comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Nuclear comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Coal and peat Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Natural gas Cap,Nuclear Cap,Offshore wind energy Cap,Oil Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solar thermal energy Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Biogas Inv,Coal and peat Inv,Concentrated solar power Inv,Fossil fuels n.e.s. Inv,Geothermal energy Inv,Liquid biofuels Inv,Marine energy Inv,Multiple renewables* Inv,Natural gas Inv,Non-renewable municipal waste Inv,Nuclear Inv,Off-grid Solar photovoltaic Inv,Offshore wind energy Inv,Oil Inv,On-grid Solar photovoltaic Inv,Onshore wind energy Inv,Other primary solid biofuels n.e.s. Inv,Pumped storage Inv,Renewable hydropower Inv,Renewable municipal waste Inv,Solar thermal energy Inv
Austria,2000,0,2947,0,0,0,15548,0,7147,1631,0,606,0,929.001,0,40,0,416,0,8917,0,2851,963,0,442,0,5445.998,83.931,89.043,80.582,24,0,5247,0,0,0,3937,0,0,0,0,50,77,0,7676,6,5,0,780,,,8011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2001,2,3639,0,0,0,16594,0,7782,1558,0,605,0,636.999,0,0,0,502,0,3910,0,4941,949,0,427,0,6830.006,89.462,89.096,72.177,27,0,5407,0,0,0,3937,0,0,0,0,67,189,0,7703,6,7,0,766,,,8042293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2002,0,3612,0,0,9,17740,0,6146,1548,0,633,0,909,0,0,0,402,0,6564,0,1466,945,0,504,0,7805.004,91.801,93.789,72.239,18,0,5257,2,2,0,3937,0,0,0,0,109,193,0,7567,6,9,0,766,,,8081957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2003,27,3398,0,0,3,20573,0,6743,1738,0,654,0,1284,0,0,0,441,0,7030,0,1067,931,0,428,0,8443.003,86.573,93.57,80.219,29,0,4922,2,10,0,3938,0,0,0,0,322,374,0,7607,182,23,0,766,,,8121423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2004,78,3598,0,0,153,22669,0,7068,2535,0,747,0,2667.005,0,0,0,422,0,5618,0,1660,891,0,445,0,7828,98.443,94.849,79.901,29,0,5138,2,17,0,3965,0,0,0,0,581,404,0,7613,182,27,0,766,,,8171966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2005,223.597,3405.3,0,0,272.844,22486.8,0,6281.39,2182.34,0,669.352,0,3486.727,0,0,0,446.786,0,7967.76,0,2708.34,911.845,0,490.132,0,7559.622,99.377,92.053,88.453,217.78,0,4431.04,0.92,50.44,0,3964.63,0,0,0,0,825.22,428.57,0,7834.41,209.86,21.02,0,1118.31,,,8227829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2006,237.986,3097.02,0,0,404.77,21463.8,0,6494.21,2293.17,0,639.647,0,6057.783,93.645,0,0,554.269,0.37,7631.57,0,1920.34,1101.19,0,508.606,0,7981.975,94.058,95.69,88.199,222.17,0,4176.42,0.92,54.38,0,3964.6,0,0,0,0,968.27,501.8,0,7860.5,215.45,22.38,0,1334.79,,,8268641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2007,252.87,3035.8,0,0,482.024,19828.1,0,5320.18,2217.73,0,653.429,0,8931.639,102.815,0,0,505.125,0.165,7863.13,0,1528.12,1239.07,0,591.683,0,8138.069,102.092,91.951,82.665,289.35,0,3711.79,0.92,27.41,0,3964.6,0,0,0,0,991.16,487.29,0,8023.59,215.31,24.24,0,1548.85,,,8295487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2008,220.861,3366.79,0,0,245.011,19796,0,4232.47,2394.76,0,817.774,0,12372.321,177.61,0,0,536.169,0.165,9294.51,0,1573.86,1271.3,0,604.204,0,9841.097,99.809,92.869,88.464,284.66,0,4645.63,0.92,55.81,0,4414.52,0,0,0,0,991.97,495.42,0,8026.43,222.98,30.12,0,1542.49,,,8321496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2009,220.57,3143.76,0,0,268.822,19760.2,0,5056.29,2729.98,0,1237.81,0,12155.173,67,0,0,534.836,0.57,9360.96,0,1723.25,1161.1,0,547.181,56.2,12147.619,95.88,91.548,86.896,335.48,0,4563.93,0.92,45.87,0,4618.52,0,0,0,0,1000.99,535.2,0,8011.91,243.69,48.91,0,1553.83,,,8343323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.55,0
Austria,2010,235.059,3066.7,0,0,170.485,21298.3,0,6004.18,3056.04,0,1474.01,0,13381.648,72.435,0,0,537.563,0.05,8993.78,0,1382.95,1200.85,0,560.038,57.299,16879.286,99.577,90.413,75.284,330.27,0,4494.66,0.92,14.51,0,4792.52,0,0,0,0,1015.83,674.04,0,8102.33,242.9,88.82,0,1588.63,,,8363404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2011,220.897,3199.89,0,0,23.295,21942.3,0,3871.15,3241.92,0,1687.52,0,15743.086,66.163,0,0,523.579,0,8896.67,0,1047.13,1226,0,564.31,72.774,16225.653,89.586,92.321,104.32,372.2,0,5257.36,0.92,7.34,0,5033.22,0,0,0,0,1105.97,671.19,0,8144.17,241.95,174.07,0,1627.97,0.1986,19.29,8391643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.24,0,0,105.7,0,0
Austria,2012,217.165,3110.26,0,0,0,22829.3,0,3704.43,3135.83,0,1477.42,0,16788.218,81.462,0,0,577.944,0,10254.2,0,1366,1206.56,0,581.903,90.587,18337.159,102.771,92.244,87.297,272.94,0,5705.06,0.92,5.51,0,5108.22,0,0,0,0,1337.15,784.39,0,8200.67,287.65,337.48,0,1105.46,0.1975,21.05,8429991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.13,0,187.78,0,0,0
Austria,2013,186.185,3285.5,0,0,0,21786.3,0,3243.06,4039.6,0,1348.24,0,16146.852,79.273,0,0,593.476,11.324,12545.5,0,1293.91,1201.26,0,601.21,86.536,18891.191,94.087,92.439,74.713,194.04,0,5874.35,0.92,6.36,0,5111.22,0,0,0,0,1674.54,788.33,0,8272.18,289.58,625.97,0,1017.35,0.2082,21.32,8479823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.76,0,0,0,89.94,0
Austria,2014,123.939,3367.82,0,0,0,18439,0,2309.33,4162.88,0,1511.26,0,13879.355,70.407,0,0,519.09,20.011,11297,0,1377.2,1204.59,0,608.532,79.65,19827.235,101.727,91.424,98.277,188.87,0,5750.34,0.92,1.02,0,5210.63,0,0,0,0,2110.28,698.06,0,8321.63,261.82,785.25,0,958.88,0.2021,20.78,8546356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.45,0,0,346.64,0,0
Austria,2015,77.056,3910.95,0,0,0,19028.6,0,3878.8,4708.09,0,1834.34,0,15158.394,68.275,0,0,578.034,23.471,10290.3,0,1129.59,1156.98,0,569.598,93.993,20269.334,86.926,93.843,72.601,191.41,0,5525.5,0.92,3.39,0,5193.39,0,0,0,0,2488.73,743.16,0,8456.27,262.92,937.1,0,938.62,0.2009,20.28,8642699,0,0,0,0,0,0,0,30.49,0,0,0,0,0,0,0,92.22,0,0,182.96,0,0
Austria,2016,177.28,3637.46,0,0,0,21163.6,0,4311.45,4895.36,0,2014.35,0,14588.63,67.645,0,0,586.594,22.3,10010.2,0,1128.35,1158.36,0,572.08,90.246,20889.497,95.008,91.806,85.895,202.3,0,5173.15,0.92,2.97,0,5623.39,0,0,0,0,2730,707.06,0,8492.92,270.82,1096.02,0,916.7,0.2034,19.17,8736668,0,0,0,0,0,12.55,0,0,0,0,0,0,0,0,0,58.07,0,0,0,0,0
Austria,2017,111.407,3913.47,0,0,0,21689.5,0,3878.3,5065.3,0,2129.24,0,15574.171,48.224,0,0,590.977,25.263,10564.9,0,965.953,1201.6,0,611.805,92.672,22196.274,99.885,92.216,90.221,180.08,0,4615.85,0.92,1.2,0,5644.28,0,0,0,0,2886.7,706.96,0,8505.67,270.72,1268.97,0,837.77,0.195,18.71,8797566,0,0,0,0,0,0,0,167.71,0,0,0,0,0,0,0,41.93,0,0,0,0,0
Austria,2018,249.561,3294.08,0,0,0,21981.7,0,2289.79,4785.05,0,2091.36,0,14784.471,46.046,0,0,573.463,21.214,8538.18,0,892.597,1182.78,0,599.787,93.394,22637.974,97.607,93.986,88.16,175.4,0,4556.06,0.92,1.32,0,5665.28,0,0,0,0,3132.71,705.86,0,8850.97,269.62,1455.14,0,824.25,0.1966,18.585,8840521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.06,0,0,0,0,0
Austria,2019,158.883,4251.93,0,0,0,22675.7,0,1983.01,4981.79,0,2443.51,0,14963.071,29.452,0,0,469.882,0,6941.23,0,353.654,1212.72,0,604.686,91.125,22428.374,96.661,95.658,122.849,163.74,0,4420.48,0.92,0.52,0,5673.28,0,0,0,0,3224.12,707.86,0,8923.83,271.62,1702.1,0,813.43,0.2034,18.34,8879920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2020,181.115,2932,0,0,0,22316.4,0,2142.14,4954.63,0,2668.92,0,14622.071,52.502,0,0,514.546,0,6340.99,0,391.197,1184.16,0,582.603,90.785,25028.774,97.807,97.49,73.38,164.58,0,4479.87,0.92,0.46,0,5731.3,0,0,0,0,3225.98,706.26,0,8903.21,270.02,2042.94,0,816.2,0.2111,17.9895,8916864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.63,0,0,0,0,0
Austria,2021,149.12,1262.98,0,0,0,25342.1,0,2296.29,5355.91,0,3079.8,0,15406.771,50.476,0,0,551.946,0,7434.5,0,983.18,1203.39,0,581.627,97.262,27660.574,99.412,90.37,51.016,166.21,0,4650.16,0.92,0.07,0,5761.28,0,0,0,0,3407.81,621.86,0,8986.65,240.12,2782.61,0,764.7,0.2216,17.6667,8955797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,99.903,94.709,149.119,166.21,0,4462.16,0.92,0.07,0,5917.28,0,0,0,0,3735.81,621.86,0,9051.65,240.12,3547.61,0,764.7,0.2249,21.2942,9041851,,,,,,,,,,,,,,,,,,,,,
Belgium,2000,41,0,0,0,0,21133,0,69,213,0,135,0,0,0,0,0,53,0,1068,0,16,231,0,212,0,0,91.241,100.157,99.321,20,0,8242,0,0,0,0,0,5713,0,0,14,187.5,1310,103,48.5,0,0,47,,,10251250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2001,30,0,0,0,0,21051,0,135,579,0,265,0,0,0,0,0,60,0,774,0,10,401,0,354,0,0,106.811,100.821,99.653,28,0,8018,0,0,0,0,0,5738,0,0,26,189.5,1310,111,50.5,0,0,62,,,10286570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2002,26,0,0,0,0,21526,0,0,283,0,262,0,0,0,0,0,48,0,0,0,0,354,0,354,0,0,86.283,98.924,102.055,33,0,7986,0,0,0,0,0,5761,0,0,31,195,1310,111,67,1,0,57,,,10332785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2003,63,0,0,0,0,21112,0,0,931,0,695,0,0,0,0,0,48,0,0,0,0,160,0,56,0,0,97.556,100.801,98.897,42,0,7965,0,0,0,0,0,5761,0,0,67,171.5,1310,110,66.5,1,0,121,,,10376133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2004,126,0,0,0,0,25450.3,0,0,6223.2,0,758,0,0,0,0,0,43,0,230.4,0,0,66,0,46,0,0,101.497,99.813,99.925,50,0,7948,0,0,0,0,0,5761,0,0,96,171,1310,115,66,1,0,130,,,10421137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2005,153,0,0,0,0,26728,0,64,7639.3,0,1232,0,0,0,0,0,51,0,113.9,0,0,75,0,52,0,0,101.346,100.759,100.517,56,0,8024,0,95,0,0,0,5802,0,0,167,174.5,1307,105,69.5,2,0,294,,,10478617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2006,152,0,0,0,0,29515,0,68,6878.6,0,871,0,4,8,0,0,74,0,101.7,0,0,55,0,38,0,0,95.975,100.778,99.803,53,0,8046,0,100,0,0,0,5825,0,0,212,203,1307,107,98,2,0,307,,,10547958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2007,99,0,0,0,3,26654.5,0,6,5810.9,0,13,0,56,0,0,0,61,0,83,0,0,0,0,0,0,0,96.399,97.391,99.473,68,0,8060,0,97,0,0,0,5825,0,0,276,199.5,1307,110,88.5,20,0,329,,,10625700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2008,221,0,0,0,28,27963.3,0,1,7936.7,0,111,0,271,0,0,0,68,0,50.6,0,0,0,0,0,0,0,106.42,101.262,100.399,88,0,8229,0,73,0,0,0,5825,0,0,324,204.5,1307,111,92.5,62,0,442,,,10709973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2009,235,0,0,0,7,28832,0,0,6774.6,0,1022,0,266,0,0,0,85,0,70.2,0,0,0,0,0,0,0,82.701,99.182,99.311,105,0,8345,0,139,0,0,0,5902,31.5,0,576.5,220,1307,110,109,386,0,554,,,10796493,0,0,0,0,0,0,0,0,0,0,0,0,391.09,0,0,0,0,0,0,0,0
Belgium,2010,275.6,0,0,0,69.4,30941.6,0,518,9873.1,0,633,0,291.8,0,0,0,63.4,0,72.8,0,0,1.9,0,1.7,0,0,97.539,101.319,100.269,115,0,8269,0,134,0,0,0,5927,196.5,0,715.5,240.5,1307,118,126.5,1006.6,0,640,,,10895586,0,0,0,0,0,0,0,0,0,0,0,0,585.31,0,0,0,0,0,0,0,0
Belgium,2011,201.6,0,0,0,64.8,29717,0,694,8004.9,0,640.9,0,295,0,0,0,38.3,0,754.2,0,0,1.9,0,1.7,0,0,100.837,100.535,100.501,129,0,9023,0,81,0,0,0,5927,196.5,0,872.5,234,1307,119,120,1978.6,0,701,0.2136,17.6,11038264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2012,265.4,0,0,0,158.9,29116.7,0,459,10037.4,0,647,0,316.4,0,0,0,41.3,0,102.3,0,0,1.9,0,1.7,0,0,94.278,99.213,98.614,141,0,8241,0,55,0,0,0,5927,381,0,985.9,244.5,1307,120,111.5,2646.6,0,678,0.2327,19.13,11106932,0,0,0,0,0,0,0,0,0,0,0,0,420.57,0,0,0,0,0,0,0,0
Belgium,2013,217.6,0,0,0,142.1,24779.3,0,473.5,11304,0,1015,0,304,0,0,0,47.3,0,47.8,0,0,1.9,0,1.7,0,0,93.942,101.92,100.516,151,0,7746,0,50,0,0,0,5927,707.7,0,1061.3,202.5,1307,119,123.5,2901.6,0,640,0.2173,18.32,11159407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2014,316.5,0,0,0,124.9,22253.9,0,229.7,11444.4,0,1227.4,0,310.9,0,0,0,46.9,0,141.3,0,3,1.9,0,1.7,0,0,99.292,100.992,101.176,181,0,7504.2,0,51,0,0,0,5927,707.7,0,1225,186.55,1307,121,123.65,3015,0,557.6,0.2097,18.27,11209057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2015,526.1,0,0,0,117.6,22186.1,0,395.8,10745.2,0,1218.6,0,246,0,0,0,50.2,0,48.9,0,0,1.9,0,1.7,0,0,95.73,103.78,99.324,178.9,0,7395.2,0,48.8,0,0,0,5913,712,0,1469.3,184.6,1307,112,124.2,3131.6,0,591.3,0.2126,16.23,11274196,0,0,0,0,0,0,0,0,0,0,0,0,304.94,0,0,0,0,0,0,0,0
Belgium,2016,496.3,0,0,0,14,21350.9,0,375.5,12900.3,0,1123.4,0,266.5,0,0,0,52.4,0,91.8,0,0,1,0,0.9,0,0,93.824,98.694,100.559,187.5,0,7288.7,0,44.9,0,0,0,5913,712.2,0,1621.6,186.95,1307,109.1,124.65,3328.8,0,566.3,0.2544,15.19,11331422,0,0,0,0,0,0,0,6.35,0,0,0,0,1422.43,0,0,0,0,0,0,0,0
Belgium,2017,385,0,0,0,17.1,18137.7,0,395.1,12882.9,0,1089.5,0,282,0,0,0,50.7,0,91,0,0,3.5,0,4.2,0,0,94.644,97.055,98.41,182.5,0,7265.3,0,45.3,0,0,0,5918,877.2,0,1902.2,189.7,1307,107,125.3,3620.6,0,559.2,0.2857,14.5114,11375158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2018,471,0,0,0,63.2,20058.5,0,306.9,11942.8,0,1161.5,0,256.5,0,0,0,52.5,0,112.5,0,0,3.5,0,4.4,0,0,103.763,100.677,100.551,190.2,0,7013.3,0,45.2,0,0,0,5918,1185.9,0,2119,188.4,1307,107.8,125.2,4000,0,526.3,0.2824,14.8847,11427054,0,0,0,0,0,0,0,0,0,0,0,0,356.41,0,0,0,0,0,0,0,0
Belgium,2019,539.6,0,0,0,74.7,16420.1,0,8.4,11752,0,1290.3,0,335.3,0,0,0,56.2,0,63.5,0,0,3,0,3.8,0,0,101.77,101.483,101.798,196.6,0,6983.2,0,44.9,0,0,0,5930,1555.5,0,2308,191.75,1307,104.1,125.75,4636.6,0,539.2,0.2839,15.3755,11488980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2020,800.9,0,0,0,31.5,15724.8,0,9.9,11617.4,0,1334.8,0,443.7,0,0,0,58.6,0,63.9,0,0,2.9,0,3.2,0,0,102.12,102.725,99.132,199,0,6974.4,0,23.1,0,0,0,5942,2261.8,0,2410.9,191.65,1307,105.8,136.15,5572.8,0,563.5,0.2792,13.7697,11538604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2021,897.5,0,0,0,2.3,14959.8,0,26.1,11743.6,0,1709.3,0,883.9,0,0,0,66.6,0,74.3,0,0,14,0,15.4,0,0,92.6,95.826,99.894,203.5,0,6969.6,0,19.2,0,0,0,5851,2261.8,0,2686.6,202.1,1307,110.7,146.2,6012.4,0,448,0.2702,13.0023,11586195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,99.462,100.603,100.803,203.5,0,7112.6,0,19.2,0,0,0,5851,2261.8,0,2989.6,202.1,1307,111.7,145.2,6898.4,0,460,0.3437,26.1811,11685814,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2000,0,23936,0,0,0,12654,432,842,7,0,0,0,0,0,41,0,0,0,11304,0,1534,0,0,0,0,0,35.2,96.015,93.542,0,0,5621,0,0,0,149,0,3532,0,0,0,0,864,867,0,0,0,52,,,8170172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2001,0,25776,0,0,0,12040,595,608,1,0,0,0,0,0,17,0,0,0,10871,0,1477,0,0,0,0,0,35.837,98.432,99.739,0,0,7406,0,0,0,149,0,3532,0,0,0,0,864,692,0,0,0,52,,,8009142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2002,0,25473,0,0,0,11793,684,349,0,0,0,0,0,0,11,0,0,0,10232,0,1209,0,0,0,0,0,38.013,98.875,103.995,0,0,6826,0,0,0,149,0,2722,0,0,0,0,864,935,0,0,0,52,,,7837161,0,180.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2003,0,25420,0,0,0,15068,680,699,0,0,0,0,0,0,0,0,0,0,10682,0,1354,0,0,0,0,0,35.698,97.862,94.247,0,0,6752,0,0,0,149,0,2722,0,0,0,0,864,1502,0,0,0,7,,,7775327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2004,0,20946,0,0,0,17642,588,740,0,0,0,0,0,0,0,0,0,0,9527,0,1304,0,0,0,0,0,40.703,98.359,95.835,0,0,6682,0,0,0,149,0,2722,0,0,1,0,864,1835,0,0,0,7,,,7716860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2005,0,20398,0,0,0,16725,602,1299,0,0,0,0,0,0,0,0,0,0,12018,0,963,75,0,0,0,31,36.878,102.53,87.653,0,0,6675,0,0,0,149,0,2722,0,0,8,0,864,1835,0,0,0,7,,,7658972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2006,0,21841,0,0,0,15992,585,141,1,0,0,0,0,0,0,0,0,0,11017,0,788,65,0,0,0,27,35.207,99.111,89.935,0,0,6412,0,0,0,149,0,2722,0,0,27,0,864,1835,0,0,0,6,,,7601022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2007,0,27383,0,0,0,14440,854,403,1,0,0,0,0,0,0,0,0,0,8152,0,947,5,0,0,0,1,38.844,100.839,91.462,0,0,4896,0,0,0,149,0,1892,0,0,30,0,864,1863,0,0.03,0,6,,,7545338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.46,0,0
Bulgaria,2008,0,32453,0,0,0,16329,906,1469,0,0,0,0,0,0,0,0,0,0,8763,0,596,0,0,0,0,110,42.952,99.641,96.232,0,0,4641,0,0,0,149,0,1892,0,0,114,0,864,1971,0,0.1,0,6,,,7492561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2009,0,26070,0,0,0,16237,967,4652,0,0,0,0,0,0,0,0,0,0,8995,0,1389,1742,0,0,0,61,27.193,101.947,98.62,3,0,4363,0,0,0,149,0,1892,0,0,333,0,864,1988,0,2,0,6,,,7444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2010,0,21211,0,0,0,18279,943,4787,0,0,0,0,12,0,578,0,0,0,10702,0,488,2283,0,0,0,67,24.504,101.881,92.636,4,0,4568,0,0,0,149,0,1892,0,0,488,0,864,2035,0,25,0,6,,,7395599,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2011,0,21838,0,0,0,19107,922,2728,0,0,0,0,165,0,1000,0,0,0,9283,0,329,2992,0,0,0,68,24.457,98.637,86.088,5,0,4535,0,0,0,149,0,1892,0,0,541,0,864,2095,0,154,0,6,0.0826,11.944,7348328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.59,0,0,0,0,0,0
Bulgaria,2012,0,23734,0,0,0,18122,940,4561,0,0,0,0,111,0,314,0,0,0,7485,0,234,2235,0,0,0,88,21.497,97.892,83.338,0,0,4898,0,0,0,149,0,1906,0,0,677,0,864,2168,0,921.99,0,14,0.0846,13.7233,7305888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.82,0,0,0,0,0,0
Bulgaria,2013,9,21421,0,0,0,17977,655,4801,0,0,0,0,85,0,199,0,0,0,5711,0,129,1992,0,0,0,38,16.327,104.578,92.825,4,0,4667,0,0,0,149,0,1982,0,0,683,0,864,2190,0,1038.54,0,30,0.0924,14.2397,7265115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2014,55,22652,0,0,0,16378,604,5497,0,0,0,0,123,0,241,0,0,0,6563,0,234,1645,0,0,0,187,14.644,98.707,94.067,10,0,4430,0,0,0,149,0,1975,0,0,699,0,864,2206,0,1028.92,0,30,0.0832,13.6261,7223938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2015,24,19048,0,0,0,15002,635,5261,0,0,0,0,184,0,121,0,0,0,8066,0,85,1648,0,0,0,271,11.22,101.827,97.007,20,0,3937,0,0,0,149,0,1975,0,0,699,0,864,2206,0,1027.89,0,34,0.0942,13.258,7177991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2016,135,16709,0,0,0,13711,612,6174,0,0,0,0,358,0,102,0,0,0,8145,0,79,1927,0,0,0,250,9.773,100.51,96.452,38,0,3765,0,0,0,149,0,1967,0,0,699,0,864,2210,0,1029.89,0,19,0.0956,10.226,7127822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2017,138.59,14076,0,0,0,13570.2,696.204,3664.71,0,0,0,0,414.213,0,160.593,0,0,0,9347.44,0,82.094,1847.65,0,0,0,169.671,9.362,101.588,97.609,29.03,0,3733.36,0,0,0,149,0,1967,0,0,698.39,0,864,2358.55,0,1030.7,0,22.97,0.0955,9.1778,7075947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2018,170.768,8097.13,0,0,0,13821.7,717.736,37.201,0,0,0,0,4305.963,0,287.964,0,0,0,8423.42,0,1.735,1864.81,0,0,0,240.573,10.409,95.744,98.729,36.41,0,4150.98,0,0,0,149,0,2008,0,0,698.92,0,864,2366,0,1033.06,0,33.02,0.0979,10.5356,7025037,0,0,0,119.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.95,0
Bulgaria,2019,216.468,7604.36,0,0,0,14975.3,660.089,48.532,35.731,0,134.038,0,5922.333,0,0,0,0,0,6410.17,0,1.44,2404.76,0,0,0,383.895,7.471,102.601,100.398,33.36,0,4040.36,0,0,0,149,0,2006,0,0,703.12,0,864,2365.35,0,1044.39,0,23.51,0.0997,12.4631,6975761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2020,188.055,7860.58,0,0,0,15044.3,547.697,43.514,24.18,0,0.498,0,5533.623,0,0.144,0,0,0,6764.52,0,2.033,2652.39,0,0,0,367.547,9.608,97.511,96.42,32.99,0,3758.4,0,0,0,149,0,2006,0,0,702.8,0,864,2363.46,0,1100.21,0,15.06,0.0997,11.011,6934015,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0
